House ID,Built_Date,Priced_date,Garden,dock_dist,capital_dist,royalMarket_dist,guardingTower_dist,river_dist,renovation,dining,bedroom,bathroom,kingVisit,curse,blessing,farm_land,location,holy_tree,knight_house_dist,builder
"6e33338e
",1601,1607,NaN,3.671534,50.611887,21.597452,121.421667,42.304006,0,4,2,3,0,0,109,1,2,1,61.396256,2
"6e333392
",1601,1610,0,97.598145,NaN,48.295360,1.625216,1.452669,1,3,2,4,0,0,74,1,1,1,NaN,2
"6e3333af
",1605,1607,0,77.894310,40.861977,64.545837,84.366356,12.770896,1,2,4,2,0,0,119,1,0,1,51.066691,2
"6e3333bc
",1605,1611,1,56.422306,9.537458,17.813096,11.487012,52.596991,0,3,3,3,1,0,150,0,3,1,20.193746,2
"6e3333be
",1600,1611,0,122.366186,23.979247,122.362307,179.146549,42.225609,NaN,2,4,4,0,0,136,1,1,1,34.356408,2
"6e3333cb
",1606,1610,0,24.027275,56.504571,33.960877,242.442469,48.180632,NaN,4,4,4,0,0,103,1,2,1,66.533167,2
"6e3333d0
",1606,1609,0,21.922476,28.810353,NaN,86.935517,10.783625,0,3,2,4,0,0,131,1,1,1,39.116075,2
"6e3333f1
",1606,1609,NaN,9.367703,45.694012,77.267685,80.706890,27.540979,0,4,3,2,0,0,114,2,1,1,55.802836,2
"6e333409
",1600,1607,0,48.017218,26.272758,54.213949,156.450111,68.302632,1,4,2,3,0,NaN,134,2,1,1,36.386094,2
"6e33340f
",1603,1607,0,13.644818,5.714605,NaN,125.764053,69.472179,0,3,2,4,0,1,154,1,1,NaN,16.536978,2
"6e33341b
",1605,1608,1,17.732633,13.710405,NaN,211.687783,11.696337,0,3,4,3,1,1,146,0,1,0,24.597824,2
"6e333434
",1603,1608,0,97.144629,66.958649,28.687726,72.837404,15.989946,1,3,4,3,0,0,93,2,NaN,1,77.366187,2
"6e333447
",1604,1607,0,NaN,2.103572,130.091115,8.786734,16.101649,NaN,4,2,4,0,0,158,1,0,1,12.194644,2
"6e33344c
",1604,1610,0,93.380740,43.770258,36.889146,129.850411,57.733614,0,3,4,3,0,0,116,2,2,1,54.550345,2
"6e33345f
",1600,1610,0,96.997434,56.380154,86.649924,67.150069,49.561740,NaN,4,4,4,0,0,104,2,1,1,66.494607,2
"6e33346c
",1602,1611,NaN,105.416927,20.682753,35.140923,38.387436,5.453524,0,3,2,NaN,0,0,139,2,3,1,30.710484,2
"6e33347c
",1603,1610,NaN,NaN,20.241921,89.525738,64.374923,24.633544,1,2,4,3,0,0,140,1,1,1,31.138476,2
"6e333484
",1606,1608,0,40.873478,70.171345,63.651499,189.520929,38.931847,0,NaN,4,4,0,0,90,1,3,1,80.496930,2
"6e33349d
",1604,1612,NaN,7.351802,16.180667,12.752590,49.957592,25.494460,NaN,NaN,2,2,0,0,144,2,3,NaN,26.392877,2
"6e3334b2
",1604,1612,0,17.275401,22.599762,23.225234,19.464020,36.336114,0,3,3,2,0,0,137,1,1,1,32.917810,2
"6e3334b5
",1601,1608,NaN,11.286266,34.500759,1.059246,37.505728,29.538346,0,3,2,4,0,0,125,1,0,NaN,44.819247,2
"6e3334c2
",1600,1609,0,46.917582,31.834396,6.605549,290.546358,0.755272,0,2,2,2,0,0,128,1,2,1,42.442512,2
"6e3334c4
",1601,1607,0,49.114707,6.034764,118.254278,200.056523,23.331707,0,3,3,4,0,0,154,1,3,1,16.086845,2
"6e3334cc
",1606,1611,0,32.742382,90.883903,105.471578,17.119401,80.681197,0,3,2,3,0,0,69,1,1,1,101.514080,2
"6e3334d2
",1605,1609,0,NaN,43.375047,0.123665,103.442218,38.800202,NaN,4,3,2,0,0,117,1,1,1,53.626996,2
"6e3334dc
",1605,1607,0,30.794135,NaN,5.085632,275.081140,0.417914,0,2,4,4,0,0,74,1,NaN,1,NaN,2
"6e3334e8
",1606,1607,0,69.272968,53.052559,124.952724,NaN,30.255792,0,2,2,4,0,0,107,1,1,1,63.579078,2
"6e3334eb
",1602,1609,0,72.959411,35.946346,NaN,45.603331,55.494220,0,4,4,4,0,0,124,1,1,1,46.600756,2
"6e3334ee
",1600,1610,0,84.226141,8.377092,24.855620,24.383960,63.857432,1,3,4,4,0,NaN,152,2,1,NaN,18.473707,2
"6e3334f5
",1602,1611,0,126.940756,59.706350,29.415975,161.658511,16.159400,0,3,2,2,0,0,100,1,0,NaN,69.713873,2
"6e3334f7
",1603,1608,NaN,45.695783,87.815012,17.089884,143.110410,78.193964,1,2,4,4,0,0,72,1,1,1,97.892888,2
"6e3334fa
",1606,1609,0,117.435302,11.018857,NaN,132.217091,29.209399,0,4,4,2,0,0,149,1,NaN,1,21.931696,2
"6e33351e
",1602,1607,0,13.114951,104.848032,NaN,135.055249,3.272252,0,3,2,4,0,0,55,2,3,1,115.381278,2
"6e333529
",1602,1610,0,NaN,68.405271,29.209967,74.301541,2.224516,0,3,3,2,0,1,92,2,1,NaN,78.978284,2
"6e333534
",1606,1611,0,NaN,10.692553,NaN,26.303777,6.817377,0,2,3,2,0,0,149,2,1,1,21.569541,2
"6e33353d
",1606,1608,0,44.658212,30.288116,NaN,101.031594,20.878679,0,2,2,3,0,0,130,1,NaN,1,41.074005,2
"6e33353f
",1603,1609,0,16.391063,91.278667,NaN,116.196966,51.626384,0,4,2,3,0,1,69,1,1,0,101.630743,2
"6e333550
",1603,1612,0,9.565178,30.222519,14.126051,15.303720,39.304110,0,3,3,4,0,1,130,2,3,0,41.054017,2
"6e333565
",1602,1611,0,32.405109,11.707576,11.860821,213.883252,36.215525,0,NaN,4,4,0,0,148,1,3,NaN,22.195367,2
"6e333572
",1600,1612,0,23.951407,121.629107,91.044348,NaN,2.094045,0,3,3,3,0,0,38,1,1,1,132.387731,2
"6e333576
",1606,1608,0,60.426308,49.965149,35.918848,31.774849,10.319100,0,2,3,4,0,0,110,1,1,1,59.993203,2
"6e33357b
",1603,1609,0,NaN,26.661575,11.775800,112.106382,6.783741,0,4,4,2,0,0,133,1,1,1,36.883067,2
"6e33357f
",1601,1612,1,6.849740,25.979901,94.759964,90.320469,37.761353,0,2,2,4,1,0,134,0,1,1,36.138232,2
"6e33358b
",1604,1608,0,61.463017,5.130653,38.943165,164.514634,49.274324,0,NaN,2,3,0,0,155,1,3,1,15.380732,2
"6e333598
",1602,1612,NaN,10.219532,19.712067,8.078738,49.303158,14.318334,0,4,2,3,0,1,140,1,0,NaN,29.731377,2
"6e3335a5
",1604,1608,0,1.476737,58.609519,51.011203,125.664950,6.081236,0,2,3,4,0,NaN,101,1,0,NaN,68.934624,2
"6e3335ae
",1606,1610,0,16.429063,NaN,52.401477,278.901555,39.427972,0,3,3,3,0,0,74,2,NaN,1,NaN,2
"6e3335bc
",1600,1607,NaN,24.043094,47.685722,NaN,50.323814,31.364094,1,4,4,3,0,0,112,1,2,1,58.232934,2
"6e3335c5
",1600,1608,0,60.677170,NaN,25.952707,238.319301,22.663332,0,4,2,2,0,0,74,1,1,1,NaN,2
"6e3335c7
",1600,1611,0,12.101832,0.343622,6.767828,173.657983,8.271278,0,NaN,2,4,0,0,160,2,1,NaN,10.514246,2
"6e3335cc
",1604,1608,0,15.560376,119.614942,2.554424,5.192846,29.262679,0,3,2,3,0,0,40,1,1,1,130.434206,2
"6e3335ce
",1601,1609,0,NaN,24.680639,9.423000,65.415547,20.662131,1,3,3,3,0,0,135,1,1,NaN,35.339861,2
"6e3335de
",1604,1608,0,25.290188,6.900538,21.401859,10.989606,37.868251,NaN,2,4,4,0,0,153,1,1,1,17.191250,2
"6e3335e6
",1606,1608,1,4.688932,91.417201,32.325241,160.359113,22.382591,0,3,4,3,1,0,69,0,3,1,101.476179,2
"6e3335ed
",1605,1609,NaN,4.674436,80.523395,NaN,205.146193,17.647081,0,2,NaN,2,0,0,79,1,1,1,91.426127,2
"6e3335f3
",1606,1612,0,NaN,8.993504,83.813000,20.517509,34.411926,NaN,2,4,3,0,NaN,151,1,1,NaN,19.979625,2
"6e333607
",1603,1609,0,111.253764,36.896727,6.439937,63.045627,29.108791,NaN,2,3,4,0,0,123,1,NaN,1,46.899462,2
"6e333616
",1605,1608,0,114.443604,78.822521,36.015098,32.878938,47.934943,0,2,3,3,0,0,81,1,2,NaN,89.623674,2
"6e33362e
",1604,1612,NaN,48.300591,64.077589,40.975484,134.001592,33.188359,0,4,2,3,0,0,96,2,2,1,75.064321,2
"6e333633
",1605,1609,0,70.620194,73.808192,99.182547,50.431701,33.171529,0,NaN,3,4,0,0,86,2,1,1,84.206621,2
"6e33363b
",1605,1608,0,71.316542,39.289351,44.631288,185.096155,12.396019,0,3,4,4,0,1,121,1,3,0,49.597029,2
"6e333645
",1601,1610,0,94.774638,22.036604,32.418745,70.121590,6.633362,0,2,2,2,0,0,138,2,1,1,32.562719,2
"6e33364b
",1604,1609,NaN,80.597624,21.934335,74.324306,NaN,8.655026,1,2,2,2,0,0,138,1,NaN,1,32.239292,2
"6e333657
",1605,1611,0,NaN,10.820694,92.044636,44.440080,9.878040,1,4,2,NaN,0,NaN,149,1,1,1,21.329795,2
"6e333676
",1601,1607,0,35.006080,50.043393,2.280372,177.684364,17.058891,0,2,3,NaN,0,0,110,2,2,1,60.660865,2
"6e333680
",1601,1610,0,92.831079,16.483024,12.711401,28.806941,15.222503,0,2,3,4,0,0,144,1,2,1,26.898677,2
"6e333697
",1603,1609,1,48.488237,121.630075,53.873447,41.276450,40.395646,0,4,4,4,1,0,38,0,1,1,131.763928,2
"6e3336ab
",1606,1611,NaN,21.828826,55.676901,10.320621,12.817716,6.445177,NaN,NaN,3,2,0,NaN,104,2,1,1,66.660231,2
"6e3336b3
",1605,1608,0,30.859921,118.405936,52.517635,48.958732,23.889257,0,3,3,3,0,NaN,42,1,0,1,129.275311,2
"6e3336b8
",1603,1608,0,50.844780,16.107881,30.565844,20.818184,47.820923,0,2,3,4,0,0,144,2,3,1,26.108287,2
"6e3336e0
",1606,1610,0,53.806515,156.893349,64.867551,127.348713,27.153247,0,2,2,2,0,0,3,2,3,1,167.081381,2
"6e3336e7
",1605,1612,NaN,39.472776,10.220183,38.439307,211.892341,16.533368,1,3,4,2,0,0,150,1,1,1,21.093238,2
"6e3336f0
",1602,1608,0,73.595284,98.509592,147.139494,108.949974,3.142374,0,3,4,3,0,0,61,1,3,1,108.964459,2
"6e3336fc
",1606,1608,0,0.178563,18.063935,90.976003,194.057287,43.234698,1,2,2,3,0,0,142,1,3,1,28.590058,2
"6e333706
",1600,1608,0,43.349702,19.463760,NaN,24.111137,7.487315,0,4,4,2,0,0,141,2,3,1,29.479530,2
"6e333709
",1605,1608,0,126.441898,17.632781,28.691395,4.133463,23.324519,0,3,4,4,0,0,142,1,1,1,28.394697,2
"6e33370f
",1602,1609,0,31.881032,13.259664,33.406447,174.155596,20.431397,0,4,3,2,0,1,147,1,1,NaN,23.860750,2
"6e333724
",1601,1607,0,84.903811,61.400274,64.235525,46.070269,7.601227,0,3,3,4,0,0,99,2,3,1,71.852074,2
"6e33372d
",1606,1612,0,93.153411,68.087551,38.587982,90.953996,62.233155,0,2,3,2,0,0,92,1,1,1,78.537519,2
"6e33374a
",1603,1607,0,42.310990,98.570105,17.491805,139.054727,64.300356,0,3,4,NaN,0,0,61,1,2,NaN,108.614714,2
"6e333753
",1601,1612,0,87.821267,49.725316,30.000574,57.678182,15.958303,0,3,4,3,0,0,110,1,0,1,60.600851,2
"6e333763
",1600,1607,0,13.658635,32.827102,48.812737,168.510850,33.403437,0,4,2,4,0,0,127,1,0,NaN,43.366667,2
"6e333769
",1602,1608,0,24.600640,86.505772,70.473931,119.202969,19.417414,1,2,4,4,0,0,73,2,3,NaN,97.420290,2
"6e333774
",1606,1609,0,14.748100,72.476781,50.588249,70.086040,1.410369,0,2,4,3,0,0,88,1,1,1,83.000926,2
"6e33377c
",1603,1608,0,50.849738,17.902217,36.854859,24.188721,10.377341,0,2,NaN,3,0,0,142,1,2,NaN,28.535823,2
"6e33378f
",1600,1612,0,51.159590,NaN,32.194235,10.748919,76.013379,0,2,2,4,0,0,74,1,NaN,1,NaN,2
"6e333793
",1605,1610,0,NaN,56.433533,23.788691,207.518857,4.284674,0,3,3,2,0,0,104,1,NaN,1,66.629310,2
"6e333795
",1605,1607,0,67.417891,34.949191,0.048566,75.208898,22.897980,NaN,3,2,3,0,0,125,1,1,1,45.354629,2
"6e3337ab
",1601,1609,0,4.450014,2.236499,105.967780,10.295429,6.206782,0,4,4,NaN,0,0,158,2,NaN,1,13.096419,2
"6e3337b1
",1602,1608,0,24.632827,NaN,103.570769,193.606575,52.599887,0,2,2,4,0,0,74,1,3,1,NaN,2
"6e3337b3
",1606,1607,1,23.727413,2.758789,NaN,241.544823,24.181585,1,4,NaN,3,1,0,157,0,2,1,12.878889,2
"6e3337b8
",1603,1607,NaN,2.827955,25.445579,60.281928,139.934008,16.724530,0,2,4,3,0,1,135,1,1,0,35.825259,2
"6e3337bf
",1605,1607,0,17.051579,50.935130,61.668719,186.847756,28.923490,0,3,2,4,0,NaN,109,2,1,1,60.975909,2
"6e3337c9
",1600,1609,0,23.020195,22.870675,1.468256,5.110458,27.971046,0,3,4,3,0,0,137,1,1,1,33.279311,2
"6e3337cd
",1603,1610,0,19.653460,52.178809,150.852441,107.680608,24.989671,0,2,4,4,0,0,108,1,2,1,62.977500,2
"6e3337d6
",1600,1608,0,33.293514,60.184972,20.713657,149.065689,18.985350,0,4,3,4,0,0,100,1,2,1,70.471915,2
"6e3337ee
",1605,1609,NaN,49.929038,40.632991,33.083574,7.628007,3.584145,0,3,2,4,0,0,119,2,1,1,50.755787,2
"6e3337ff
",1603,1609,0,30.851323,111.248078,21.374065,107.003745,79.375729,0,2,2,3,0,0,49,2,3,1,121.953441,2
"6e33380d
",1604,1607,0,24.937017,79.550760,65.434748,64.423118,41.069571,0,NaN,2,3,0,0,80,2,NaN,1,90.519448,2
"6e333814
",1600,1609,NaN,35.885753,NaN,46.709725,218.005032,15.440150,0,3,4,4,0,0,74,1,2,1,NaN,2
"6e333820
",1602,1610,0,NaN,136.125121,107.949737,89.821847,19.559558,1,3,4,2,0,1,24,1,2,0,146.675146,2
"6e33382b
",1603,1608,NaN,83.124816,32.677335,52.916050,131.701267,1.470631,0,2,2,2,0,0,127,1,0,NaN,43.104031,2
"6e333838
",1604,1612,0,35.888268,19.879208,42.946520,38.089668,54.114935,1,4,2,3,0,1,140,1,3,NaN,30.137855,2
"6e33383d
",1605,1609,NaN,85.111029,73.276812,81.945803,164.587097,10.286629,1,4,3,4,0,0,87,2,1,1,83.768333,2
"6e333840
",1602,1607,0,44.893133,43.366684,32.690583,120.530252,0.223564,NaN,3,3,3,0,0,117,1,1,1,53.725484,2
"6e333846
",1605,1608,0,11.159823,19.837036,19.434622,137.194932,4.285194,1,4,4,2,0,0,140,1,1,1,30.332919,2
"6e333868
",1602,1607,0,43.216926,154.080924,39.373862,152.049199,16.515501,0,4,2,4,0,1,6,1,2,0,164.253672,2
"6e33386b
",1600,1608,0,2.908697,23.737658,29.741345,6.135251,81.699207,NaN,3,3,4,0,0,136,2,1,1,34.603821,2
"6e33387c
",1602,1608,1,8.361085,23.297090,48.550761,51.103289,73.973370,0,4,4,4,1,NaN,137,0,1,1,34.191253,2
"6e333883
",1601,1611,0,3.165726,80.413318,36.401387,43.920300,29.329870,0,4,4,4,0,0,80,2,2,1,91.250108,2
"6e333887
",1601,1607,NaN,121.700325,18.427202,35.380553,131.777002,27.803615,1,2,4,NaN,0,1,142,1,2,NaN,28.576080,2
"6e33388a
",1604,1610,0,50.707422,35.676399,12.049508,234.070348,24.913310,0,4,2,2,0,0,124,1,3,1,45.692931,2
"6e333894
",1602,1607,1,30.907871,54.643502,16.524217,129.723342,59.412801,0,NaN,4,NaN,1,0,105,0,0,NaN,65.635207,2
"6e3338ab
",1601,1609,NaN,33.341553,11.039228,55.712840,117.434167,8.484284,0,4,3,3,0,1,149,2,2,0,21.860405,2
"6e3338b3
",1603,1610,0,1.024134,44.538031,26.238163,53.165760,24.261932,0,3,3,2,0,0,115,1,1,1,54.771969,2
"6e3338b6
",1604,1608,0,0.337532,13.421228,52.407100,115.525713,60.466764,0,NaN,4,4,0,0,147,1,1,1,23.623716,2
"6e3338d9
",1601,1609,NaN,25.256975,59.815498,29.398277,NaN,21.409713,0,2,4,3,0,0,100,1,NaN,1,70.082309,2
"6e3338e0
",1606,1611,0,2.070764,9.288682,38.013432,145.442676,6.064658,0,3,3,3,0,0,151,1,0,1,20.018775,2
"6e3338f8
",1606,1608,1,76.446122,98.898673,18.216166,NaN,67.677369,0,3,2,3,1,0,61,0,0,1,109.285004,2
"6e3338fd
",1605,1611,0,6.005160,70.540135,13.958826,176.366005,21.840580,0,2,2,3,0,0,89,1,NaN,NaN,81.455920,2
"6e333903
",1604,1608,0,28.469308,17.978404,12.758878,166.007540,83.753633,0,4,2,4,0,1,142,2,1,0,28.454544,2
"6e33390a
",1605,1608,0,46.111990,66.158415,3.589913,90.871010,13.689181,0,3,4,2,0,0,94,1,NaN,1,76.802229,2
"6e333915
",1600,1609,NaN,NaN,7.816873,NaN,146.185892,80.537006,0,2,3,4,0,0,152,2,0,1,18.402078,2
"6e33391b
",1601,1608,0,41.908143,NaN,30.407713,57.132445,95.758469,0,4,4,4,0,0,74,1,1,1,NaN,2
"6e333922
",1601,1607,0,NaN,29.677824,39.136496,101.613989,0.683439,NaN,4,4,4,0,0,130,1,3,1,40.025740,2
"6e33393b
",1603,1607,0,19.011928,0.367133,NaN,73.906683,23.862720,0,NaN,2,2,0,0,160,1,1,1,10.535288,2
"6e33393e
",1600,1612,1,35.454690,67.616171,123.015218,11.147729,2.832748,0,3,4,3,1,0,92,0,NaN,1,78.347474,2
"6e33394f
",1601,1611,0,30.379123,11.450670,83.226986,269.875498,75.228120,NaN,2,2,4,0,0,149,1,1,1,21.568144,2
"6e333977
",1600,1611,0,139.042390,68.390568,124.504541,125.263792,0.305933,0,3,4,4,0,1,92,1,2,1,79.126205,2
"6e333979
",1606,1608,0,26.817308,31.980819,39.517582,114.602993,26.056366,1,3,2,2,0,0,128,1,1,1,42.680765,2
"6e33397c
",1606,1607,0,33.614225,42.500591,30.701859,47.514402,13.462162,0,2,4,4,0,0,117,2,3,NaN,53.005363,2
"6e33397e
",1604,1611,1,48.049570,33.380030,11.626911,13.075950,37.202358,0,NaN,2,2,1,0,127,0,1,1,43.791900,2
"6e33399d
",1601,1607,0,NaN,NaN,93.916250,139.020954,9.783304,0,4,2,4,0,0,74,1,1,1,NaN,2
"6e3339b3
",1602,1608,0,62.476508,4.009098,108.961201,47.796099,50.726058,0,3,4,2,0,1,156,1,0,0,14.498369,2
"6e3339bb
",1601,1610,0,71.669880,46.686892,71.811447,137.038561,47.673925,0,4,2,4,0,0,113,1,1,1,57.240271,2
"6e3339c1
",1606,1610,0,24.809793,12.915753,40.462418,16.639369,68.543337,1,4,4,2,0,0,147,1,0,1,23.324146,2
"6e3339c3
",1606,1610,0,68.876121,38.732374,NaN,116.912198,85.266545,0,3,2,3,0,0,121,1,3,NaN,49.307022,2
"6e3339d0
",1601,1608,0,NaN,16.413407,46.651213,172.753914,14.628447,0,2,3,4,0,0,144,1,3,1,26.505751,2
"6e3339ff
",1604,1609,0,36.963169,20.755517,10.715227,78.820761,20.242095,1,2,2,3,0,NaN,139,2,NaN,1,30.964620,2
"6e333a1d
",1602,1612,0,3.966752,NaN,24.086038,149.058303,47.586584,0,4,4,NaN,0,0,74,1,0,1,NaN,2
"6e333a21
",1601,1611,0,12.249475,61.108179,NaN,62.697836,32.725928,0,4,3,4,0,0,99,1,1,1,71.289410,2
"6e333a28
",1604,1607,0,35.262887,125.713317,26.593884,70.090088,69.792488,0,4,NaN,2,0,0,34,1,3,1,135.800818,2
"6e333a32
",1604,1609,0,28.184122,43.703677,90.670793,56.345253,27.380111,0,2,4,4,0,0,116,1,1,NaN,54.014370,2
"6e333a37
",1601,1612,0,30.937265,71.336944,114.530156,19.161048,4.309971,0,4,4,3,0,1,89,1,2,0,81.606341,2
"6e333a3c
",1606,1608,0,21.322790,1.199857,36.107306,30.638722,78.483442,0,3,2,3,0,0,159,1,1,1,11.768259,2
"6e333a3e
",1606,1608,0,12.461272,NaN,NaN,245.932731,51.001459,0,3,4,2,0,0,74,2,1,1,NaN,2
"6e333a41
",1600,1609,0,103.111792,21.177179,54.455391,50.283275,6.176819,0,3,2,4,0,0,139,1,NaN,1,31.189799,2
"6e333a44
",1601,1611,0,106.154944,62.719624,63.081298,71.183002,22.113854,0,2,3,4,0,NaN,97,1,1,1,73.237789,2
"6e333a46
",1601,1609,0,56.462252,50.496936,29.719133,184.520363,12.706459,0,4,4,3,0,1,110,2,1,0,60.821053,2
"6e333a4a
",1605,1609,0,109.877262,49.242788,15.020466,69.267204,12.731292,0,3,3,2,0,1,111,1,0,0,60.239599,2
"6e333a50
",1601,1607,0,109.185948,22.273370,28.563777,9.626082,19.379494,0,3,2,3,0,1,138,1,1,0,33.236205,2
"6e333a56
",1602,1608,NaN,143.615262,28.428403,102.150136,19.918355,7.998410,0,3,3,3,0,1,132,1,2,0,38.820701,2
"6e333a69
",1602,1612,1,78.021926,5.253475,117.787404,83.735517,49.533588,0,4,4,3,1,0,155,0,1,1,16.062951,2
"6e333a75
",1602,1612,0,8.110890,17.378851,9.264725,108.028296,48.825977,NaN,3,2,3,0,0,143,1,NaN,1,27.550717,2
"6e333a7a
",1603,1612,0,2.318757,83.346591,65.863952,123.104746,9.988708,0,4,2,3,0,0,77,1,1,1,93.380367,2
"6e333a7e
",1601,1608,0,28.275974,NaN,67.985857,40.967747,23.423461,0,2,4,NaN,0,0,74,1,1,1,NaN,2
"6e333a88
",1602,1607,0,61.013392,98.870686,NaN,161.315157,63.311809,1,3,2,4,0,0,61,1,3,1,108.875870,2
"6e333a94
",1605,1610,0,56.744734,13.530773,59.286258,137.394440,24.558309,0,3,4,2,0,0,146,1,0,1,24.236988,2
"6e333aa6
",1606,1612,0,36.018105,121.891936,NaN,NaN,42.692116,1,2,4,4,0,0,38,1,1,1,131.944248,2
"6e333aab
",1606,1608,NaN,140.519651,64.575208,0.029710,91.013251,13.780111,NaN,3,4,4,0,0,95,1,1,1,74.988009,2
"6e333ab3
",1603,1611,0,2.787302,3.078902,73.121615,124.066558,76.217670,1,2,4,3,0,0,157,1,1,1,13.738489,2
"6e333abb
",1606,1608,0,NaN,5.606982,120.323473,9.577223,43.987488,0,4,3,2,0,0,154,1,0,1,16.492953,2
"6e333ada
",1606,1608,NaN,24.417110,18.809074,8.567673,126.733147,33.731717,1,3,2,4,0,1,141,1,3,0,29.312086,2
"6e333ae0
",1604,1610,0,14.474712,16.175279,66.148385,126.462653,46.240651,NaN,4,2,2,0,0,144,2,1,1,26.568818,2
"6e333ae2
",1603,1610,0,26.587495,87.839833,5.421013,5.187246,9.509686,1,3,2,4,0,0,72,1,1,1,98.037357,2
"6e333af0
",1602,1611,0,28.980285,13.758496,3.338281,154.058839,46.159171,0,2,4,2,0,0,146,1,0,1,24.083315,2
"6e333b01
",1606,1612,0,38.758544,70.257776,14.040177,125.743406,6.351680,NaN,4,2,3,0,1,90,1,2,0,80.822210,2
"6e333b06
",1601,1611,0,21.740101,58.529174,110.888234,12.680288,95.705263,0,2,3,2,0,0,101,1,1,1,68.994247,2
"6e333b13
",1603,1612,0,87.099893,34.299865,51.773104,31.103883,23.919609,0,2,2,2,0,0,126,1,1,NaN,44.784005,2
"6e333b23
",1604,1608,0,9.073519,4.583928,150.237924,26.541476,10.796422,NaN,NaN,3,3,0,0,155,1,3,1,14.654221,2
"6e333b29
",1605,1611,0,115.834088,19.645992,114.977182,242.363357,11.064106,1,2,4,2,0,0,140,1,1,1,30.237897,2
"6e333b38
",1601,1607,0,31.575302,30.199416,NaN,39.273174,5.941293,0,4,4,2,0,0,130,1,1,1,41.174476,2
"6e333b3e
",1605,1607,0,57.780010,1.822106,0.210787,189.581827,49.666315,0,2,4,2,0,0,158,1,NaN,1,12.622733,2
"6e333b48
",1606,1610,0,90.529147,39.788308,37.950889,232.313782,33.780126,NaN,3,4,4,0,0,120,1,1,1,50.257644,2
"6e333b4c
",1604,1609,1,53.196473,19.652619,149.286723,12.326850,42.985705,NaN,3,4,4,1,0,140,0,0,1,29.837449,2
"6e333b56
",1600,1611,0,25.085205,57.170760,11.345100,136.664199,9.611851,0,2,2,2,0,0,103,1,2,1,68.092152,2
"6e333b5f
",1603,1611,0,85.204693,2.035975,57.893747,259.542885,18.231704,1,4,2,3,0,0,158,1,2,1,12.833143,2
"6e333b76
",1603,1612,NaN,52.639407,16.518195,67.177669,79.917708,1.871523,0,3,3,4,0,0,143,1,1,NaN,27.321435,2
"6e333b7c
",1603,1609,0,4.021294,20.077300,27.892863,20.617994,11.910956,0,4,4,2,0,1,140,2,1,0,30.800624,2
"6e333b7f
",1602,1612,1,26.055482,12.324153,68.888658,99.372948,41.001719,0,3,2,2,1,1,148,0,NaN,0,22.933867,2
"6e333b87
",1600,1608,NaN,66.724392,23.080972,36.693340,168.839038,24.137160,0,2,3,2,0,0,137,1,3,NaN,33.722750,2
"6e333b9d
",1601,1612,0,20.591155,25.644572,93.182260,192.259350,19.171576,0,2,2,2,0,0,134,2,2,1,36.592678,2
"6e333ba1
",1600,1611,NaN,60.485072,43.245770,17.467827,288.473863,66.137291,NaN,NaN,3,3,0,0,117,1,3,1,53.466331,2
"6e333bab
",1603,1611,0,9.474829,61.494772,1.986553,7.685507,18.923153,0,2,4,2,0,0,99,1,NaN,1,71.948783,2
"6e333bb0
",1601,1609,0,NaN,4.254575,71.049005,144.835960,24.125802,0,2,3,4,0,NaN,156,1,1,1,15.024853,2
"6e333bb2
",1603,1609,0,61.056737,25.128894,46.467036,6.150837,27.172885,NaN,2,4,3,0,0,135,1,1,1,35.162947,2
"6e333bbe
",1600,1608,0,102.244957,4.601966,25.291028,143.007046,6.618451,NaN,NaN,2,4,0,0,155,1,3,NaN,14.874644,2
"6e333bc5
",1600,1612,0,31.497099,74.147519,NaN,204.274646,25.421758,1,3,2,2,0,0,86,1,1,1,84.894603,2
"6e333bc7
",1602,1612,0,NaN,27.349370,28.633823,45.635248,25.573231,0,2,3,4,0,0,133,1,3,1,37.537978,2
"6e333bcb
",1603,1612,0,134.023989,12.124439,13.648861,43.735644,9.392163,0,3,2,4,0,0,148,1,NaN,1,22.761580,2
"6e333bd7
",1600,1612,0,13.051100,30.142316,73.766010,97.742688,32.071245,0,3,2,3,0,0,130,1,0,1,41.135458,2
"6e333be0
",1604,1611,0,18.484674,2.972993,NaN,58.446310,46.998136,0,2,4,2,0,0,157,1,2,1,13.202489,2
"6e333bed
",1602,1610,1,41.560597,NaN,28.539589,110.293267,2.268781,0,3,4,2,1,1,74,0,3,0,NaN,2
"6e333c01
",1604,1609,0,4.134712,118.171052,67.771358,107.729071,63.205569,0,4,2,4,0,0,42,1,1,NaN,128.831596,2
"6e333c0a
",1606,1610,NaN,61.280868,46.723790,NaN,19.868727,69.213329,0,3,4,4,0,1,113,1,0,0,57.413268,2
"6e333c0f
",1605,1609,0,103.255408,10.929576,46.456083,32.412283,71.292704,0,3,3,3,0,0,149,2,3,1,21.882171,2
"6e333c13
",1606,1612,0,40.281197,33.450186,85.798744,133.156446,42.097890,0,3,NaN,2,0,1,127,2,2,0,43.488945,2
"6e333c20
",1603,1610,0,114.210396,86.367121,105.192768,180.857141,25.915914,NaN,3,2,2,0,0,74,1,1,NaN,96.652735,2
"6e333c27
",1606,1608,0,NaN,21.824816,74.124910,52.945475,37.593626,0,4,4,4,0,0,138,1,1,1,31.973541,2
"6e333c33
",1602,1608,NaN,5.056937,31.848194,8.557312,127.109087,23.406215,1,3,2,2,0,0,128,2,1,1,42.431996,2
